,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
162,21.29,21.29,21.245,21.2,21.2675,21.29,21.29,21.29,21.29,21.39,21.34,21.39,21.34,21.29,21.356666666666698,21.39,21.39,21.34,21.34,21.39,21.39,21.315,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.245,21.29,21.29,21.29,21.29,21.245,21.29,21.245,21.26,21.245,21.23,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.2,21.175,21.2,21.1
163,21.1,21.2,21.1333333333333,21.1,21.15,21.15,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.05,21.0,21.0,21.0,21.0,21.0,21.0,20.963333333333303,21.0,20.945,20.963333333333303,21.0,20.926666666666698,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.89,20.84,20.84,20.79,20.89,20.856666666666698,20.79,20.84,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.745,20.745,20.7,20.745,20.7,20.73,20.7,20.7
164,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.7,20.65,20.6,20.7,20.6,20.7,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.5,20.6,20.55,20.6,20.533333333333303,20.5,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.445,20.4725,20.5,20.39,20.5,20.5,20.445,20.445,20.5,20.445
165,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.34,20.39,20.356666666666698,20.39,20.39,20.29,20.29,20.39,20.39,20.29,20.34,20.29,20.34,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.245,20.29,20.29,20.29,20.29,20.26,20.29,20.29,20.29,20.245,20.29
166,20.2,20.2,20.245,20.245,20.26,20.29,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.15,20.15,20.2,20.2,20.15,20.2,20.1333333333333,20.15,20.1,20.15,20.2,20.15,20.1,20.1,20.1,20.1666666666667,20.1,20.1,20.175,20.2,20.2,20.15,20.2,20.2,20.15,20.1,20.1666666666667,20.1,20.15,20.15,20.15,20.1,20.1,20.175,20.1,20.15,20.15,20.1,20.2,20.1333333333333,20.1,20.1333333333333
167,20.1333333333333,20.1,20.1,20.1333333333333,20.1,20.1,20.15,20.1333333333333,20.1333333333333,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.0,20.0,20.1,20.1,20.1,20.0,20.1,20.1,20.05,20.0,20.05,20.05,20.1,20.0,20.0,20.0,20.0,20.0,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.0,20.025,20.1,20.0,20.0,20.0
168,20.1,20.05,20.033333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.963333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.945,20.0,20.0,20.0,19.89,19.89,19.89,19.89,19.89,19.89,19.945,19.9175,19.945,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89
169,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.84,19.89,19.84,19.84,19.84,19.856666666666698,19.89,19.89,19.89,19.856666666666698,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.84,19.84,19.79,19.84,19.89,19.79,19.823333333333302,19.84,19.89,19.79,19.79
170,19.823333333333302,19.79,19.79,19.79,19.815,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.76,19.79,19.73,19.79,19.79,19.745,19.79,19.79,19.79,19.79,19.745,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.76,19.79,19.79
171,19.79,19.79,19.79,19.7,19.79,19.76,19.79,19.745,19.79,19.79,19.7675,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.7675,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.7,19.65,19.7,19.7,19.7,19.7,19.7,19.7,19.65,19.7,19.6666666666667,19.7,19.65,19.7,19.7,19.65,19.65,19.65,19.65,19.7,19.7,19.65,19.7,19.6,19.65,19.6333333333333,19.6,19.6333333333333,19.6,19.6
172,19.65,19.6,19.675,19.7,19.7,19.7,19.7,19.7,19.6666666666667,19.65,19.6,19.65,19.6666666666667,19.6,19.7,19.7,19.6333333333333,19.6,19.7,19.7,19.65,19.6,19.6666666666667,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.7,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.65,19.7,19.65,19.6,19.6,19.6,19.6,19.6,19.6,19.65,19.6,19.6666666666667,19.6,19.6,19.65,19.7,19.6
173,19.6,19.6,19.625,19.6,19.6,19.6,19.6666666666667,19.6,19.6,19.6,19.6,19.6,19.6333333333333,19.6,19.6333333333333,19.6,19.6,19.65,19.65,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.65,19.65,19.6,19.6,19.7,19.6,19.7,19.6,19.6,19.6333333333333,19.6,19.6,19.6,19.6,19.65,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.5666666666667,19.6,19.5,19.6,19.6,19.6,19.55
174,19.6,19.6,19.575,19.6,19.6,19.5,19.55,19.6,19.5,19.6,19.575,19.6,19.6,19.6,19.5666666666667,19.5,19.5666666666667,19.6,19.533333333333303,19.5,19.5,19.55,19.5,19.55,19.55,19.55,19.5,19.5,19.55,19.5,19.525,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.55,19.6,19.5,19.525,19.533333333333303,19.55,19.6,19.5666666666667,19.55,19.5
175,19.5,19.55,19.5,19.5,19.6,19.55,19.6,19.6,19.575,19.6,19.6,19.6,19.6,19.575,19.5666666666667,19.6,19.55,19.6,19.6,19.6,19.6,19.65,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6333333333333,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.65,19.6,19.6333333333333,19.625,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6333333333333,19.65,19.6333333333333,19.7,19.65
176,19.7,19.65,19.6333333333333,19.7,19.7,19.7,19.7,19.7,19.745,19.7,19.745,19.7,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.84,19.84,19.823333333333302,19.84,19.79,19.89,19.79,19.79,19.89,19.84,19.89,19.89,19.89,19.79,19.823333333333302,19.89,19.865,19.89,19.89,19.89,19.865,19.84,19.79,19.865,19.89,19.89,19.89,19.89,19.89,19.945,19.926666666666698,19.89,20.0,20.0,20.0,19.9725,19.945
177,19.945,19.89,19.945,19.9725,19.945,19.926666666666698,19.945,19.963333333333303,19.945,20.0,20.0,20.0,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.926666666666698,19.89,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.025,20.0666666666667,20.1,20.1,20.15,20.1,20.15,20.1333333333333,20.1,20.15,20.175,20.1,20.1666666666667,20.15,20.1333333333333,20.1,20.1,20.075,20.033333333333303,20.0,20.05,20.1,20.1,20.1,20.0666666666667
178,20.1,20.1,20.1,20.1,20.1333333333333,20.1,20.1,20.1,20.1,20.1,20.05,20.1,20.1,20.0666666666667,20.025,20.05,20.025,20.025,20.05,20.025,20.0,20.033333333333303,20.1,20.1,20.1,20.1,20.1,20.075,20.05,20.075,20.15,20.1,20.1,20.1666666666667,20.175,20.2,20.23,20.2675,20.2,20.26,20.29,20.29,20.29,20.26,20.245,20.29,20.29,20.26,20.29,20.29,20.34,20.365,20.39,20.39,20.5,20.5666666666667,20.625,20.65,20.7
179,20.745,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.815,20.79,20.79,20.815,20.79,20.79,20.84,20.815,20.79,20.736,20.76,20.7,20.7,20.7,20.7,20.7,20.76,20.7675,20.745,20.7,20.7,20.7,20.675,20.7,20.675,20.6,20.6,20.5666666666667,20.6,20.6,20.5666666666667,20.6,20.525,20.525,20.55,20.5,20.533333333333303,20.6,20.6,20.65,20.7,20.7,20.7,20.7,20.79,20.79,20.79,20.79,20.823333333333302,20.89
180,20.89,20.926666666666698,20.89,20.9175,20.89,20.89,20.89,20.856666666666698,20.89,20.856666666666698,20.84,20.823333333333302,20.823333333333302,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.745,20.7,20.7,20.7,20.7,20.7,20.7,20.6,20.6,20.6,20.55,20.5,20.5,20.5,20.445,20.463333333333303,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.356666666666698,20.315,20.356666666666698,20.34,20.39,20.365,20.39,20.39,20.39,20.39,20.39,20.426666666666698,20.4175,20.5
181,20.5,20.6,20.6,20.625,20.625,20.7,20.68,20.73,20.7675,20.823333333333302,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.745,20.73,20.7225,20.7,20.7,20.7,20.675,20.7,20.7,20.7,20.65,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.5,20.55,20.5,20.533333333333303,20.525,20.5666666666667,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.4175,20.5,20.426666666666698,20.39
182,20.365,20.39,20.323333333333302,20.29,20.29,20.29,20.34,20.29,20.29,20.29,20.29,20.2675,20.29,20.29,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.1666666666667,20.1666666666667,20.15,20.1,20.1,20.1333333333333,20.1333333333333,20.15,20.1,20.1,20.1333333333333,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.05,20.05,20.05,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
183,20.0,19.9725,19.963333333333303,19.945,20.0,19.945,19.945,19.89,19.926666666666698,19.926666666666698,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.945,19.89,19.89,19.89,19.89,19.84,19.865,19.823333333333302,19.815,19.79,19.79,19.79,19.79,19.79,19.84,19.823333333333302,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.89,19.89,19.89
184,19.89,19.89,19.945,20.0,19.926666666666698,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.0666666666667,20.1,20.0,20.0,20.0,20.0,20.0666666666667,20.0,20.1,20.0,20.05,20.1,20.1,20.1,20.1,20.1,20.1,20.05,20.0,20.033333333333303,20.033333333333303,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.05,20.0,20.033333333333303,20.0666666666667,20.1,20.1,20.0666666666667,20.033333333333303,20.1,20.1,20.1,20.05,20.0,20.1,20.0,20.05,20.0,20.0
185,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.945,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.89,19.89,19.89,19.89,19.89,19.89,19.926666666666698,19.89,19.89,19.89,19.89,19.89,19.89
186,19.89,19.89,19.89,19.84,19.89,19.79,19.89,19.84,19.89,19.84,19.89,19.89,19.79,19.84,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.84,19.89,19.79,19.79,19.84,19.856666666666698,19.89,19.79,19.89,19.89,19.89,19.84,19.856666666666698,19.84,19.89,19.79,19.89,19.79,19.84,19.79,19.89,19.89,19.89,19.823333333333302,19.84,19.84,19.89,19.84,19.865,19.89,19.84,19.84,19.89,19.79,19.84,19.89
187,19.84,19.89,19.84,19.89,19.84,19.856666666666698,19.79,19.84,19.89,19.89,19.84,19.89,19.856666666666698,19.79,19.89,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.84,19.79,19.79,19.84,19.823333333333302,19.79,19.84,19.89,19.89,19.84,19.84,19.856666666666698,19.89,19.856666666666698,19.84,19.856666666666698,19.89,19.84,19.89,19.823333333333302,19.84,19.823333333333302,19.79,19.823333333333302,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.84
188,19.79,19.79,19.79,19.79,19.84,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.84,19.79,19.79,19.84,19.79,19.84,19.84,19.79,19.84,19.84,19.89,19.89,19.89,19.89,19.856666666666698,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.84,19.856666666666698,19.89,19.84,19.89,19.89
189,19.89,19.89,19.89,19.89,19.89,19.89,19.945,19.89,19.945,20.0,20.0,20.0,19.945,19.945,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.79,19.79,19.89,19.823333333333302,19.79,19.84,19.79,19.79,19.79,19.79,19.856666666666698,19.89,19.89,19.89,19.84,19.84,19.84,19.79,19.79
190,19.865,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.84,19.84,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.926666666666698,19.89,19.945,20.0,20.0,20.0,20.0,20.0,20.0,20.0
191,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.05,20.0,20.0,20.05,20.0,20.1,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.89,19.89
192,19.89,19.89,20.0,20.0,20.0,19.926666666666698,20.0,19.945,20.0,19.926666666666698,20.0,19.89,19.9175,20.0,19.963333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.963333333333303,19.945,20.0,20.0,20.0,20.0,20.0,20.0,19.963333333333303,19.945,20.0,20.0,20.0,20.0,20.0,19.945,19.945,20.0,20.0,19.89,19.89,19.89,19.89,19.963333333333303,19.89,19.945,19.945,20.0,19.89,19.89,19.89,19.89,19.89
193,19.89,19.89,19.89,19.89,19.89,19.856666666666698,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.89,19.945,20.0,20.0,19.926666666666698,20.0,20.0,20.0,19.945,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.963333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
194,20.0,20.0,19.89,19.945,19.89,19.963333333333303,19.89,19.945,19.926666666666698,19.89,19.89,19.89,19.89,19.89,19.945,19.926666666666698,19.89,19.89,20.0,20.0,20.0,19.963333333333303,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.05,20.0,20.033333333333303,20.0,20.0,20.05,20.05,20.0,20.1,20.1,20.1,20.05,20.05,20.0666666666667
195,20.0,20.0,20.0666666666667,20.0666666666667,20.033333333333303,20.1,20.0,20.1,20.0666666666667,20.0,20.1,20.1,20.05,20.0,20.0,20.0,20.0,20.1,20.1,20.05,20.1,20.1,20.0666666666667,20.0666666666667,20.1,20.1,20.1,20.1,20.075,20.1,20.1,20.1,20.0666666666667,20.1,20.1,20.1,20.05,20.1,20.1,20.05,20.1,20.1,20.1,20.1,20.05,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1
196,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.125,20.1,20.1,20.1,20.1,20.15,20.1,20.1,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.2,20.1,20.1,20.125,20.1,20.125
197,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1333333333333,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.15,20.1,20.1,20.1333333333333,20.1,20.1,20.1,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1333333333333,20.1,20.1,20.1,20.1,20.1,20.1,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.15,20.1,20.1,20.1,20.1,20.1,20.1,20.1
198,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.05,20.1,20.1,20.1,20.1,20.05,20.05,20.1,20.05,20.0666666666667,20.0,20.0,20.0,20.0,20.05,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.945,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
199,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.033333333333303,20.0,20.0,20.05,20.05,20.1,20.0,20.0,20.05,20.0,20.1,20.1,20.1,20.1,20.1,20.05,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.0,20.0,20.0,20.0,20.05,20.033333333333303
200,20.0666666666667,20.1,20.0666666666667,20.05,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.1,20.05,20.1,20.1,20.15,20.1,20.1,20.1,20.1,20.125,20.1,20.125,20.1,20.15,20.1,20.175,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2225,20.2225,20.2675,20.2675,20.26,20.29,20.323333333333302,20.365,20.39,20.365,20.39,20.39,20.463333333333303,20.426666666666698,20.5,20.5,20.55
201,20.533333333333303,20.6,20.6,20.675,20.675,20.675,20.7,20.7675,20.79,20.7675,20.79,20.79,20.79,20.79,20.84,20.823333333333302,20.84,20.823333333333302,20.84,20.89,20.89,21.0,20.9725,21.0,21.02,21.0666666666667,21.1,21.1,21.2,21.2225,21.23,21.29,21.29,21.39,21.356666666666698,21.39,21.39,21.445,21.39,21.5,21.463333333333303,21.5,21.5,21.533333333333303,21.5,21.56,21.5666666666667,21.6,21.6,21.6,21.6,21.6,21.6333333333333,21.675,21.7,21.745,21.79,21.79,21.815
202,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.84,21.865,21.823333333333302,21.89,21.79,21.79,21.79,21.79,21.89,21.79,21.79,21.84,21.823333333333302,21.89,21.89,21.89,21.963333333333303,22.0,22.075,22.1,22.1,22.1,22.1,22.05,22.0,22.025,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.9175,21.89,21.89,21.89,21.89,21.89,21.815,21.79,21.79,21.73,21.7,21.7,21.7,21.7,21.6666666666667
203,21.625,21.7,21.7,21.7,21.7,21.79,21.856666666666698,21.89,21.89,21.9175,21.9175,21.963333333333303,21.9725,22.0,22.025,22.1,22.075,22.1,22.1,22.125,22.175,22.2,22.2675,22.29,22.315,22.356666666666698,22.39,22.39,22.39,22.39,22.5,22.4725,22.5,22.5,22.5,22.533333333333303,22.575,22.6,22.6,22.625,22.7,22.6333333333333,22.65,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.575
204,22.6,22.5666666666667,22.6,22.6,22.575,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.675,22.6666666666667,22.7,22.7225,22.7225,22.7675,22.79,22.76,22.7675,22.76,22.79,22.79,22.823333333333302,22.84,22.823333333333302,22.89,22.89,22.89,22.89,22.945,23.0,23.0,23.0,23.0,23.0,23.02,23.0,23.0,23.033333333333303,23.1,23.1,23.1,23.1333333333333,23.175,23.2,23.2,23.2,23.2,23.245,23.29,23.2,23.1666666666667,23.125,23.1,23.1,23.0666666666667,23.0
205,23.0,22.9725,22.9725,22.89,22.89,22.89,22.89,22.856666666666698,22.79,22.79,22.79,22.76,22.73,22.7,22.7,22.675,22.625,22.6,22.6,22.6,22.6,22.575,22.525,22.5,22.5,22.5,22.5,22.4725,22.445,22.4175,22.426666666666698,22.39,22.39,22.39,22.39,22.39,22.39,22.39,22.39,22.34,22.29,22.31,22.29,22.29,22.29,22.29,22.29,22.29,22.26,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.2,22.15,22.15
206,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.05,22.075,22.033333333333303,22.05,22.0,22.05,22.0,22.0,22.033333333333303,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.025,22.0,22.0,22.0,22.0,22.0,22.0,22.0,21.9725,21.963333333333303,21.9175,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.89,21.79,21.79,21.79,21.79,21.79,21.76,21.79,21.73,21.7675,21.79,21.745
207,21.745,21.79,21.73,21.7,21.7,21.79,21.7,21.7,21.7,21.73,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.675,21.7,21.7,21.7,21.7,21.7,21.675,21.7,21.7,21.675,21.7,21.7,21.7,21.7,21.65,21.6666666666667,21.625,21.625,21.6,21.6,21.65,21.6,21.6,21.6,21.6,21.5666666666667,21.55,21.525,21.525,21.5,21.5,21.5,21.5,21.5,21.5,21.5,21.445
208,21.4175,21.445,21.39,21.39,21.39,21.39,21.365,21.365,21.315,21.29,21.29,21.34,21.29,21.29,21.29,21.29,21.29,21.29,21.29,21.2675,21.245,21.245,21.2,21.2,21.2,21.2,21.175,21.175,21.1333333333333,21.125,21.1,21.15,21.125,21.1,21.1,21.1,21.1,21.1,21.1,21.0666666666667,21.1,21.0,21.05,21.033333333333303,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.926666666666698,20.963333333333303,20.945,20.926666666666698,20.89,20.89
209,20.89,20.89,20.89,20.84,20.823333333333302,20.856666666666698,20.84,20.815,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.79,20.745,20.73,20.7225,20.7,20.7,20.7,20.7225,20.7,20.7,20.7,20.65,20.7,20.7,20.7,20.65,20.65,20.6,20.625,20.6,20.6,20.6,20.6,20.6,20.6,20.6,20.5666666666667,20.6,20.5,20.525,20.55,20.55,20.5,20.55,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
210,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.445,20.5,20.5,20.463333333333303,20.5,20.445,20.39
211,20.445,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.5,20.39,20.39,20.39,20.445,20.5,20.5,20.39,20.39,20.39,20.445,20.426666666666698,20.39,20.39,20.39,20.445,20.39,20.39,20.39,20.39,20.5,20.39,20.39,20.445,20.426666666666698,20.39,20.39,20.426666666666698
212,20.5,20.445,20.5,20.445,20.5,20.39,20.39,20.445,20.445,20.39,20.39,20.39,20.39,20.39,20.463333333333303,20.426666666666698,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.5,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.39
213,20.39,20.39,20.39,20.39,20.39,20.39,20.39,20.34,20.39,20.39,20.323333333333302,20.39,20.39,20.34,20.39,20.39,20.39,20.29,20.39,20.39,20.39,20.39,20.34,20.34,20.39,20.39,20.356666666666698,20.39,20.29,20.323333333333302,20.39,20.39,20.34,20.39,20.34,20.29,20.39,20.356666666666698,20.39,20.39,20.356666666666698,20.29,20.29,20.29,20.34,20.34,20.29,20.29,20.29,20.29,20.29,20.29,20.323333333333302,20.323333333333302,20.39,20.34,20.34,20.29,20.29
214,20.29,20.39,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.245,20.29,20.245,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.245,20.245,20.245,20.29,20.29,20.26,20.29,20.29,20.29,20.23,20.26,20.29,20.245,20.2,20.245,20.29,20.29,20.245,20.2,20.26,20.29,20.29,20.29,20.29,20.29,20.29,20.29
215,20.2,20.29,20.2,20.26,20.245,20.29,20.29,20.29,20.245,20.29,20.2,20.2675,20.29,20.245,20.2,20.245,20.245,20.29,20.245,20.29,20.29,20.29,20.245,20.2,20.29,20.29,20.245,20.245,20.29,20.2,20.23,20.245,20.2,20.2675,20.29,20.29,20.29,20.29,20.29,20.29,20.29,20.2,20.245,20.26,20.29,20.245,20.26,20.29,20.26,20.29,20.245,20.245,20.245,20.29,20.2,20.29,20.2,20.2,20.29
