Temperature,Humidity,Light,CO2,Occupancy,Ora,day,hour,absH,weekend,out_of_turn,date1
21.79,33.925,429.0,1191.75,1,2,17,13:59:59,13,0.0,1.0,2015-02-17
21.79,34.0,441.0,1201.0,1,2,17,14:00:59,14,0.0,1.0,2015-02-17
21.79,33.925,436.2,1200.6,1,2,17,14:02:00,14,0.0,1.0,2015-02-17
21.79,34.0,435.0,1203.0,1,2,17,14:03:00,14,0.0,1.0,2015-02-17
21.79,33.925,433.5,1205.5,1,2,17,14:04:00,14,0.0,1.0,2015-02-17
21.79,33.9667,429.0,1203.0,1,2,17,14:05:00,14,0.0,1.0,2015-02-17
21.79,33.95,429.0,1212.5,1,2,17,14:06:00,14,0.0,1.0,2015-02-17
21.79,34.0,444.0,1222.0,1,2,17,14:06:59,14,0.0,1.0,2015-02-17
21.79,34.0,444.0,1226.0,1,2,17,14:08:00,14,0.0,1.0,2015-02-17
21.79,34.0,444.0,1234.0,1,2,17,14:09:00,14,0.0,1.0,2015-02-17
21.79,34.0,444.0,1223.25,1,2,17,14:10:00,14,0.0,1.0,2015-02-17
21.79,34.0,447.7,1229.0,1,2,17,14:10:59,14,0.0,1.0,2015-02-17
21.84,34.3175,446.5,1233.5,1,2,17,14:12:00,14,0.0,1.0,2015-02-17
21.84,34.475,452.8,1257.25,1,2,17,14:12:59,14,0.0,1.0,2015-02-17
21.89,34.4,449.0,1263.5,1,2,17,14:13:59,14,0.0,1.0,2015-02-17
21.89,34.2675,464.0,1252.75,1,2,17,14:15:00,14,0.0,1.0,2015-02-17
21.89,34.29,469.0,1255.5,1,2,17,14:16:00,14,0.0,1.0,2015-02-17
21.89,34.52,469.0,1265.0,1,2,17,14:17:00,14,0.0,1.0,2015-02-17
21.89,34.59,472.3,1269.0,1,2,17,14:18:00,14,0.0,1.0,2015-02-17
21.89,34.5675,479.0,1277.0,1,2,17,14:19:00,14,0.0,1.0,2015-02-17
21.89,34.3967,479.0,1285.5,1,2,17,14:19:59,14,0.0,1.0,2015-02-17
21.89,34.53,479.0,1283.0,1,2,17,14:21:00,14,0.0,1.0,2015-02-17
21.95,34.5675,469.0,1285.75,1,2,17,14:22:00,14,0.0,1.0,2015-02-17
21.89,34.59,472.3,1297.0,1,2,17,14:23:00,14,0.0,1.0,2015-02-17
21.95,34.5,464.0,1294.25,1,2,17,14:23:59,14,0.0,1.0,2015-02-17
21.95,34.545,474.0,1286.0,1,2,17,14:25:00,14,0.0,1.0,2015-02-17
22.0,34.545,469.0,1296.0,1,2,17,14:25:59,14,0.0,1.0,2015-02-17
22.0,34.59,479.0,1306.33,1,2,17,14:26:59,14,0.0,1.0,2015-02-17
22.02,34.595,464.0,1317.25,1,2,17,14:28:00,14,0.0,1.0,2015-02-17
22.0,34.4975,449.0,1318.75,1,2,17,14:29:00,14,0.0,1.0,2015-02-17
22.0,34.59,459.0,1316.5,1,2,17,14:30:00,14,0.0,1.0,2015-02-17
22.0,34.59,454.0,1320.0,1,2,17,14:31:00,14,0.0,1.0,2015-02-17
22.02,34.52,454.0,1317.25,1,2,17,14:31:59,14,0.0,1.0,2015-02-17
22.02,34.5,454.0,1322.5,1,2,17,14:32:59,14,0.0,1.0,2015-02-17
22.0,34.4967,449.0,1320.33,1,2,17,14:34:00,14,0.0,1.0,2015-02-17
22.05,34.545,454.0,1322.5,1,2,17,14:35:00,14,0.0,1.0,2015-02-17
22.07,34.53,454.0,1319.33,1,2,17,14:36:00,14,0.0,1.0,2015-02-17
22.1,34.545,454.0,1321.75,1,2,17,14:37:00,14,0.0,1.0,2015-02-17
22.1,34.4,454.0,1321.0,1,2,17,14:38:00,14,0.0,1.0,2015-02-17
22.1,34.5267,459.0,1329.0,1,2,17,14:38:59,14,0.0,1.0,2015-02-17
22.1,34.5225,459.0,1334.5,1,2,17,14:39:59,14,0.0,1.0,2015-02-17
22.1,34.545,449.0,1340.25,1,2,17,14:41:00,14,0.0,1.0,2015-02-17
22.1,34.5225,459.0,1345.25,1,2,17,14:42:00,14,0.0,1.0,2015-02-17
22.1,34.45,459.0,1357.0,1,2,17,14:43:00,14,0.0,1.0,2015-02-17
22.1,34.45,459.0,1348.25,1,2,17,14:44:00,14,0.0,1.0,2015-02-17
22.1,34.5,459.0,1344.0,1,2,17,14:44:59,14,0.0,1.0,2015-02-17
22.1,34.5,456.5,1354.0,1,2,17,14:45:59,14,0.0,1.0,2015-02-17
22.1,34.545,444.0,1353.5,1,2,17,14:47:00,14,0.0,1.0,2015-02-17
22.1,34.45,454.0,1338.0,1,2,17,14:48:00,14,0.0,1.0,2015-02-17
22.1,34.4667,457.3,1336.0,1,2,17,14:49:00,14,0.0,1.0,2015-02-17
22.1,34.3975,454.0,1337.5,1,2,17,14:50:00,14,0.0,1.0,2015-02-17
22.1,34.4333,459.0,1342.33,1,2,17,14:51:00,14,0.0,1.0,2015-02-17
22.1,34.3225,449.0,1340.5,1,2,17,14:51:59,14,0.0,1.0,2015-02-17
22.12,34.425,459.0,1339.5,1,2,17,14:53:00,14,0.0,1.0,2015-02-17
22.1,34.4,459.0,1342.0,1,2,17,14:54:00,14,0.0,1.0,2015-02-17
22.12,34.475,456.5,1361.0,1,2,17,14:55:00,14,0.0,1.0,2015-02-17
22.17,34.4,454.0,1364.67,1,2,17,14:55:59,14,0.0,1.0,2015-02-17
22.17,34.4333,444.0,1366.33,1,2,17,14:57:00,14,0.0,1.0,2015-02-17
22.18,34.48,444.2,1366.5,1,2,17,14:57:59,14,0.0,1.0,2015-02-17
22.17,34.4667,449.5,1368.75,1,2,17,14:58:59,14,0.0,1.0,2015-02-17
22.2,34.4333,447.7,1381.33,1,2,17,15:00:00,15,0.0,1.0,2015-02-17
22.18,34.45,449.5,1379.75,1,2,17,15:01:00,15,0.0,1.0,2015-02-17
22.17,34.5,453.0,1386.67,1,2,17,15:02:00,15,0.0,1.0,2015-02-17
22.18,34.425,444.0,1389.25,1,2,17,15:03:00,15,0.0,1.0,2015-02-17
22.18,34.45,444.0,1388.25,1,2,17,15:04:00,15,0.0,1.0,2015-02-17
22.2,34.4667,439.0,1391.0,1,2,17,15:04:59,15,0.0,1.0,2015-02-17
22.2,34.5,429.0,1393.5,1,2,17,15:06:00,15,0.0,1.0,2015-02-17
22.2,34.5,436.5,1396.25,1,2,17,15:07:00,15,0.0,1.0,2015-02-17
22.2,34.5,444.0,1397.0,1,2,17,15:08:00,15,0.0,1.0,2015-02-17
22.2,34.5,444.0,1408.5,1,2,17,15:08:59,15,0.0,1.0,2015-02-17
22.2,34.47,441.8,1417.25,1,2,17,15:10:00,15,0.0,1.0,2015-02-17
22.2,34.245,449.5,1425.5,1,2,17,15:10:59,15,0.0,1.0,2015-02-17
22.2,34.1567,453.0,1431.67,1,2,17,15:11:59,15,0.0,1.0,2015-02-17
22.2,34.2725,449.5,1409.5,1,2,17,15:13:00,15,0.0,1.0,2015-02-17
22.2,34.2175,449.5,1409.75,1,2,17,15:14:00,15,0.0,1.0,2015-02-17
22.2,34.29,444.0,1401.5,1,2,17,15:15:00,15,0.0,1.0,2015-02-17
22.2,34.4,444.0,1410.0,1,2,17,15:16:00,15,0.0,1.0,2015-02-17
22.2,34.4,444.0,1405.75,1,2,17,15:16:59,15,0.0,1.0,2015-02-17
22.12,34.1725,444.0,1401.25,1,2,17,15:17:59,15,0.0,1.0,2015-02-17
22.18,34.0225,452.0,1393.0,1,2,17,15:19:00,15,0.0,1.0,2015-02-17
22.12,34.1175,442.8,1386.5,1,2,17,15:20:00,15,0.0,1.0,2015-02-17
22.13,34.26,444.0,1391.67,1,2,17,15:21:00,15,0.0,1.0,2015-02-17
22.13,34.1567,444.0,1399.0,1,2,17,15:22:00,15,0.0,1.0,2015-02-17
22.15,34.2,448.0,1405.25,1,2,17,15:23:00,15,0.0,1.0,2015-02-17
22.12,34.1675,441.5,1407.25,1,2,17,15:23:59,15,0.0,1.0,2015-02-17
22.17,33.9967,453.0,1415.67,1,2,17,15:24:59,15,0.0,1.0,2015-02-17
22.2,34.125,449.5,1419.0,1,2,17,15:26:00,15,0.0,1.0,2015-02-17
22.15,34.2,439.0,1426.0,1,2,17,15:27:00,15,0.0,1.0,2015-02-17
22.18,34.145,454.0,1446.25,1,2,17,15:28:00,15,0.0,1.0,2015-02-17
22.2,34.0967,454.0,1433.67,1,2,17,15:29:00,15,0.0,1.0,2015-02-17
22.15,34.095,454.0,1433.75,1,2,17,15:29:59,15,0.0,1.0,2015-02-17
22.15,34.045,454.0,1434.5,1,2,17,15:30:59,15,0.0,1.0,2015-02-17
22.15,34.35,465.2,1476.0,1,2,17,15:32:00,15,0.0,1.0,2015-02-17
22.17,34.0967,469.0,1479.33,1,2,17,15:33:00,15,0.0,1.0,2015-02-17
22.2,34.1175,465.2,1487.25,1,2,17,15:34:00,15,0.0,1.0,2015-02-17
22.18,33.9475,471.5,1481.75,1,2,17,15:35:00,15,0.0,1.0,2015-02-17
22.2,34.0333,470.7,1474.0,1,2,17,15:36:00,15,0.0,1.0,2015-02-17
22.18,34.095,467.8,1468.5,1,2,17,15:36:59,15,0.0,1.0,2015-02-17
22.2,34.045,466.5,1456.0,1,2,17,15:38:00,15,0.0,1.0,2015-02-17
22.2,33.9725,470.2,1440.25,1,2,17,15:39:00,15,0.0,1.0,2015-02-17
22.18,33.975,484.0,1430.5,1,2,17,15:40:00,15,0.0,1.0,2015-02-17
22.2,34.145,476.5,1426.25,1,2,17,15:40:59,15,0.0,1.0,2015-02-17
22.2,34.0333,472.3,1400.33,1,2,17,15:42:00,15,0.0,1.0,2015-02-17
22.2,33.95,471.5,1379.75,1,2,17,15:42:59,15,0.0,1.0,2015-02-17
22.2,34.06,471.0,1369.33,1,2,17,15:43:59,15,0.0,1.0,2015-02-17
22.2,34.0225,464.0,1352.75,1,2,17,15:45:00,15,0.0,1.0,2015-02-17
22.2,34.2,474.0,1347.33,1,2,17,15:46:00,15,0.0,1.0,2015-02-17
22.2,34.2725,474.0,1368.75,1,2,17,15:47:00,15,0.0,1.0,2015-02-17
22.2,34.1633,480.7,1376.67,1,2,17,15:48:00,15,0.0,1.0,2015-02-17
22.2,34.25,471.5,1381.0,1,2,17,15:49:00,15,0.0,1.0,2015-02-17
22.2,34.3725,464.0,1393.25,1,2,17,15:49:59,15,0.0,1.0,2015-02-17
22.2,34.345,479.0,1402.0,1,2,17,15:51:00,15,0.0,1.0,2015-02-17
22.2,34.3225,474.0,1418.75,1,2,17,15:52:00,15,0.0,1.0,2015-02-17
22.2,34.26,465.7,1421.33,1,2,17,15:53:00,15,0.0,1.0,2015-02-17
22.2,34.23,477.0,1411.33,1,2,17,15:53:59,15,0.0,1.0,2015-02-17
22.2,34.245,471.5,1397.0,1,2,17,15:55:00,15,0.0,1.0,2015-02-17
22.2,34.2,464.0,1397.5,1,2,17,15:55:59,15,0.0,1.0,2015-02-17
22.22,34.2725,452.8,1395.75,1,2,17,15:56:59,15,0.0,1.0,2015-02-17
22.2,34.1633,449.0,1398.0,1,2,17,15:58:00,15,0.0,1.0,2015-02-17
22.23,34.4,449.0,1397.33,1,2,17,15:59:00,15,0.0,1.0,2015-02-17
22.2,34.245,449.0,1414.5,1,2,17,16:00:00,16,0.0,1.0,2015-02-17
22.25,34.4,449.0,1405.25,1,2,17,16:01:00,16,0.0,1.0,2015-02-17
22.26,34.3633,455.7,1400.33,1,2,17,16:01:59,16,0.0,1.0,2015-02-17
22.22,34.29,449.0,1398.75,1,2,17,16:02:59,16,0.0,1.0,2015-02-17
22.27,34.345,449.0,1400.0,1,2,17,16:04:00,16,0.0,1.0,2015-02-17
22.25,34.145,459.0,1404.0,1,2,17,16:05:00,16,0.0,1.0,2015-02-17
22.22,34.5225,454.0,1430.75,1,2,17,16:06:00,16,0.0,1.0,2015-02-17
22.2,34.4333,454.0,1438.67,1,2,17,16:07:00,16,0.0,1.0,2015-02-17
22.22,34.275,454.0,1440.0,1,2,17,16:08:00,16,0.0,1.0,2015-02-17
22.2,34.4,449.0,1441.33,1,2,17,16:08:59,16,0.0,1.0,2015-02-17
22.27,34.375,442.8,1454.0,1,2,17,16:09:59,16,0.0,1.0,2015-02-17
22.25,34.545,439.0,1461.5,1,2,17,16:11:00,16,0.0,1.0,2015-02-17
22.25,34.595,439.0,1487.25,1,2,17,16:12:00,16,0.0,1.0,2015-02-17
22.29,34.59,439.0,1480.67,1,2,17,16:13:00,16,0.0,1.0,2015-02-17
22.22,34.4975,439.0,1488.5,1,2,17,16:14:00,16,0.0,1.0,2015-02-17
22.29,34.5,439.0,1494.5,1,2,17,16:14:59,16,0.0,1.0,2015-02-17
22.25,34.1225,439.0,1489.75,1,2,17,16:15:59,16,0.0,1.0,2015-02-17
22.23,34.3333,439.0,1487.33,1,2,17,16:17:00,16,0.0,1.0,2015-02-17
22.25,34.3975,439.0,1501.5,1,2,17,16:18:00,16,0.0,1.0,2015-02-17
22.23,34.4633,439.0,1511.0,1,2,17,16:19:00,16,0.0,1.0,2015-02-17
22.22,34.425,439.0,1519.0,1,2,17,16:20:00,16,0.0,1.0,2015-02-17
22.2,34.4,439.0,1509.75,1,2,17,16:21:00,16,0.0,1.0,2015-02-17
22.23,34.4,449.5,1501.0,1,2,17,16:21:59,16,0.0,1.0,2015-02-17
22.23,34.3267,449.5,1505.0,1,2,17,16:23:00,16,0.0,1.0,2015-02-17
22.2,34.37,449.5,1507.5,1,2,17,16:24:00,16,0.0,1.0,2015-02-17
22.22,34.595,445.5,1516.75,1,2,17,16:25:00,16,0.0,1.0,2015-02-17
22.2,34.45,441.5,1528.0,1,2,17,16:25:59,16,0.0,1.0,2015-02-17
22.2,34.5,444.0,1531.0,1,2,17,16:27:00,16,0.0,1.0,2015-02-17
22.2,34.5225,444.0,1530.0,1,2,17,16:27:59,16,0.0,1.0,2015-02-17
22.2,34.4633,444.0,1526.0,1,2,17,16:28:59,16,0.0,1.0,2015-02-17
22.2,34.4475,444.0,1506.0,1,2,17,16:30:00,16,0.0,1.0,2015-02-17
22.2,34.3633,439.0,1469.33,1,2,17,16:31:00,16,0.0,1.0,2015-02-17
22.2,34.295,429.0,1453.5,1,2,17,16:32:00,16,0.0,1.0,2015-02-17
22.18,34.245,429.0,1456.0,1,2,17,16:33:00,16,0.0,1.0,2015-02-17
22.2,34.3633,429.0,1457.33,1,2,17,16:34:00,16,0.0,1.0,2015-02-17
22.15,34.345,429.0,1454.5,1,2,17,16:34:59,16,0.0,1.0,2015-02-17
22.2,34.2225,429.0,1440.0,1,2,17,16:36:00,16,0.0,1.0,2015-02-17
22.17,34.3333,429.0,1449.67,1,2,17,16:37:00,16,0.0,1.0,2015-02-17
22.15,34.25,429.0,1450.5,1,2,17,16:38:00,16,0.0,1.0,2015-02-17
22.15,34.29,429.0,1453.5,1,2,17,16:38:59,16,0.0,1.0,2015-02-17
22.12,34.2975,429.0,1453.0,1,2,17,16:40:00,16,0.0,1.0,2015-02-17
22.12,34.37,429.0,1458.75,1,2,17,16:40:59,16,0.0,1.0,2015-02-17
22.1,34.395,429.0,1456.75,1,2,17,16:41:59,16,0.0,1.0,2015-02-17
22.17,34.2967,429.0,1458.0,1,2,17,16:43:00,16,0.0,1.0,2015-02-17
22.15,34.425,429.0,1466.0,1,2,17,16:44:00,16,0.0,1.0,2015-02-17
22.17,34.4667,429.0,1471.67,1,2,17,16:45:00,16,0.0,1.0,2015-02-17
22.18,34.45,429.0,1478.25,1,2,17,16:46:00,16,0.0,1.0,2015-02-17
22.15,34.395,429.0,1484.5,1,2,17,16:46:59,16,0.0,1.0,2015-02-17
22.15,34.595,429.0,1487.0,1,2,17,16:47:59,16,0.0,1.0,2015-02-17
22.15,34.645,429.0,1507.5,1,2,17,16:49:00,16,0.0,1.0,2015-02-17
22.15,34.495,429.0,1500.5,1,2,17,16:50:00,16,0.0,1.0,2015-02-17
22.12,34.5675,429.0,1497.5,1,2,17,16:51:00,16,0.0,1.0,2015-02-17
22.13,34.3967,429.0,1501.0,1,2,17,16:52:00,16,0.0,1.0,2015-02-17
22.1,34.4475,429.0,1498.0,1,2,17,16:53:00,16,0.0,1.0,2015-02-17
22.1,34.545,429.0,1495.0,1,2,17,16:53:59,16,0.0,1.0,2015-02-17
22.12,34.35,429.0,1481.0,1,2,17,16:54:59,16,0.0,1.0,2015-02-17
22.13,34.3333,434.0,1481.0,1,2,17,16:56:00,16,0.0,1.0,2015-02-17
22.1,34.3,429.0,1488.25,1,2,17,16:57:00,16,0.0,1.0,2015-02-17
22.13,34.4667,429.0,1495.33,1,2,17,16:58:00,16,0.0,1.0,2015-02-17
22.1,34.425,429.0,1503.75,1,2,17,16:59:00,16,0.0,1.0,2015-02-17
22.1,34.3267,435.0,1499.67,1,2,17,16:59:59,16,0.0,1.0,2015-02-17
22.15,34.245,438.0,1485.5,1,2,17,17:00:59,17,0.0,1.0,2015-02-17
22.15,34.3725,438.0,1477.0,1,2,17,17:02:00,17,0.0,1.0,2015-02-17
22.17,34.4,441.0,1483.0,1,2,17,17:03:00,17,0.0,1.0,2015-02-17
22.15,34.35,438.0,1480.67,1,2,17,17:04:00,17,0.0,1.0,2015-02-17
22.15,34.245,438.0,1475.0,1,2,17,17:05:00,17,0.0,1.0,2015-02-17
22.12,34.245,447.0,1482.25,1,2,17,17:06:00,17,0.0,1.0,2015-02-17
22.12,34.37,447.0,1484.25,1,2,17,17:06:59,17,0.0,1.0,2015-02-17
22.1,34.36,447.0,1488.67,1,2,17,17:08:00,17,0.0,1.0,2015-02-17
22.1,34.3633,447.0,1495.0,1,2,17,17:09:00,17,0.0,1.0,2015-02-17
22.1,34.425,443.5,1501.75,1,2,17,17:10:00,17,0.0,1.0,2015-02-17
22.12,34.45,439.0,1504.5,1,2,17,17:10:59,17,0.0,1.0,2015-02-17
22.12,34.4,443.5,1507.25,1,2,17,17:12:00,17,0.0,1.0,2015-02-17
22.1,34.4725,440.0,1508.0,1,2,17,17:12:59,17,0.0,1.0,2015-02-17
22.1,34.4975,443.5,1512.75,1,2,17,17:13:59,17,0.0,1.0,2015-02-17
22.1,34.4,447.0,1512.5,1,2,17,17:15:00,17,0.0,1.0,2015-02-17
22.12,34.4,447.0,1520.0,1,2,17,17:16:00,17,0.0,1.0,2015-02-17
22.1,34.425,443.5,1515.0,1,2,17,17:17:00,17,0.0,1.0,2015-02-17
22.13,34.4333,447.0,1519.67,1,2,17,17:18:00,17,0.0,1.0,2015-02-17
22.12,34.3,442.5,1518.75,1,2,17,17:19:00,17,0.0,1.0,2015-02-17
22.12,34.3725,438.0,1528.5,1,2,17,17:19:59,17,0.0,1.0,2015-02-17
22.12,34.4,439.0,1537.5,1,2,17,17:21:00,17,0.0,1.0,2015-02-17
22.2,34.345,438.0,1522.0,1,2,17,17:22:00,17,0.0,1.0,2015-02-17
22.15,34.345,438.0,1517.5,1,2,17,17:23:00,17,0.0,1.0,2015-02-17
22.15,34.3225,438.0,1523.5,1,2,17,17:23:59,17,0.0,1.0,2015-02-17
22.15,34.3175,442.5,1526.5,1,2,17,17:25:00,17,0.0,1.0,2015-02-17
22.15,34.3725,435.5,1534.5,1,2,17,17:25:59,17,0.0,1.0,2015-02-17
22.15,34.645,434.5,1588.75,1,2,17,17:26:59,17,0.0,1.0,2015-02-17
22.1,34.6,435.5,1594.0,1,2,17,17:28:00,17,0.0,1.0,2015-02-17
22.1,34.7333,428.3,1585.33,1,2,17,17:29:00,17,0.0,1.0,2015-02-17
22.13,34.6633,433.0,1649.0,1,2,17,17:30:00,17,0.0,1.0,2015-02-17
22.1,34.53,433.0,1653.0,1,2,17,17:31:00,17,0.0,1.0,2015-02-17
22.15,34.5675,433.0,1690.5,1,2,17,17:31:59,17,0.0,1.0,2015-02-17
22.17,34.6633,433.0,1739.67,1,2,17,17:32:59,17,0.0,1.0,2015-02-17
22.15,34.545,433.0,1757.75,1,2,17,17:34:00,17,0.0,1.0,2015-02-17
22.17,34.4967,433.0,1779.0,1,2,17,17:35:00,17,0.0,1.0,2015-02-17
22.2,34.45,433.0,1778.0,1,2,17,17:36:00,17,0.0,1.0,2015-02-17
22.18,34.3725,433.0,1774.5,1,2,17,17:37:00,17,0.0,1.0,2015-02-17
22.2,34.3633,433.0,1776.0,1,2,17,17:38:00,17,0.0,1.0,2015-02-17
22.18,34.475,433.0,1842.75,1,2,17,17:38:59,17,0.0,1.0,2015-02-17
22.18,34.425,433.0,1809.25,1,2,17,17:39:59,17,0.0,1.0,2015-02-17
22.2,34.4,433.0,1750.0,1,2,17,17:41:00,17,0.0,1.0,2015-02-17
22.17,34.4333,433.0,1740.0,1,2,17,17:42:00,17,0.0,1.0,2015-02-17
22.18,34.35,433.0,1705.25,1,2,17,17:43:00,17,0.0,1.0,2015-02-17
22.2,34.29,433.0,1682.0,1,2,17,17:44:00,17,0.0,1.0,2015-02-17
22.2,34.345,433.0,1669.5,1,2,17,17:44:59,17,0.0,1.0,2015-02-17
22.2,34.23,433.0,1683.33,1,2,17,17:45:59,17,0.0,1.0,2015-02-17
22.2,34.2,433.0,1699.75,1,2,17,17:47:00,17,0.0,1.0,2015-02-17
22.2,34.2175,433.0,1696.0,1,2,17,17:48:00,17,0.0,1.0,2015-02-17
22.2,34.1725,433.0,1682.75,1,2,17,17:49:00,17,0.0,1.0,2015-02-17
22.2,34.45,433.0,1684.0,1,2,17,17:50:00,17,0.0,1.0,2015-02-17
22.2,34.26,433.0,1699.67,1,2,17,17:51:00,17,0.0,1.0,2015-02-17
22.2,34.245,433.0,1698.0,1,2,17,17:51:59,17,0.0,1.0,2015-02-17
22.2,34.2675,429.5,1695.0,1,2,17,17:53:00,17,0.0,1.0,2015-02-17
22.2,34.1933,423.7,1675.33,1,2,17,17:54:00,17,0.0,1.0,2015-02-17
22.2,34.0967,419.0,1658.67,1,2,17,17:55:00,17,0.0,1.0,2015-02-17
22.2,34.2675,426.0,1645.5,1,2,17,17:55:59,17,0.0,1.0,2015-02-17
22.2,34.345,429.5,1652.0,1,2,17,17:57:00,17,0.0,1.0,2015-02-17
22.2,34.29,426.0,1641.0,1,2,17,17:57:59,17,0.0,1.0,2015-02-17
22.2,34.3175,419.0,1637.5,1,2,17,17:58:59,17,0.0,1.0,2015-02-17
22.2,34.3333,419.0,1628.33,1,2,17,18:00:00,18,0.0,1.0,2015-02-17
22.2,34.345,419.0,1619.5,1,2,17,18:01:00,18,0.0,1.0,2015-02-17
22.2,34.345,419.0,1600.5,1,2,17,18:02:00,18,0.0,1.0,2015-02-17
22.2,34.245,419.0,1602.0,1,2,17,18:03:00,18,0.0,1.0,2015-02-17
22.2,34.245,419.0,1603.0,1,2,17,18:04:00,18,0.0,1.0,2015-02-17
22.2,34.2175,415.5,1606.75,1,2,17,18:04:59,18,0.0,1.0,2015-02-17
22.17,34.26,279.3,1595.67,0,2,17,18:06:00,18,0.0,1.0,2015-02-17
22.1,34.3267,0.0,1591.33,0,2,17,18:07:00,18,0.0,1.0,2015-02-17
22.1,34.345,0.0,1594.5,0,2,17,18:08:00,18,0.0,1.0,2015-02-17
22.1,34.29,0.0,1585.67,0,2,17,18:08:59,18,0.0,1.0,2015-02-17
22.1,34.29,0.0,1576.0,0,2,17,18:10:00,18,0.0,1.0,2015-02-17
22.1,34.345,0.0,1572.0,0,2,17,18:10:59,18,0.0,1.0,2015-02-17
22.1,34.29,0.0,1568.5,0,2,17,18:11:59,18,0.0,1.0,2015-02-17
22.1,34.4,0.0,1569.0,0,2,17,18:13:00,18,0.0,1.0,2015-02-17
22.1,34.3267,0.0,1564.67,0,2,17,18:14:00,18,0.0,1.0,2015-02-17
22.05,34.245,0.0,1550.5,0,2,17,18:15:00,18,0.0,1.0,2015-02-17
22.1,34.29,0.0,1549.0,0,2,17,18:16:00,18,0.0,1.0,2015-02-17
22.03,34.26,0.0,1551.33,0,2,17,18:16:59,18,0.0,1.0,2015-02-17
22.02,34.2225,0.0,1538.25,0,2,17,18:17:59,18,0.0,1.0,2015-02-17
22.0,34.29,0.0,1536.0,0,2,17,18:19:00,18,0.0,1.0,2015-02-17
22.0,34.245,0.0,1541.0,0,2,17,18:20:00,18,0.0,1.0,2015-02-17
22.0,34.29,0.0,1544.0,0,2,17,18:21:00,18,0.0,1.0,2015-02-17
22.0,34.29,0.0,1533.0,0,2,17,18:22:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1536.0,0,2,17,18:23:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1538.0,0,2,17,18:23:59,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1531.0,0,2,17,18:24:59,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1530.33,0,2,17,18:26:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1529.0,0,2,17,18:27:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1523.0,0,2,17,18:28:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1530.67,0,2,17,18:29:00,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1525.0,0,2,17,18:29:59,18,0.0,1.0,2015-02-17
21.89,34.29,0.0,1519.0,0,2,17,18:30:59,18,0.0,1.0,2015-02-17
21.89,34.245,0.0,1508.0,0,2,17,18:32:00,18,0.0,1.0,2015-02-17
21.89,34.2,0.0,1491.5,0,2,17,18:33:00,18,0.0,1.0,2015-02-17
21.84,34.145,0.0,1499.0,0,2,17,18:34:00,18,0.0,1.0,2015-02-17
21.79,34.2,0.0,1499.0,0,2,17,18:35:00,18,0.0,1.0,2015-02-17
21.79,34.09,0.0,1495.5,0,2,17,18:36:00,18,0.0,1.0,2015-02-17
21.79,34.1267,0.0,1491.0,0,2,17,18:36:59,18,0.0,1.0,2015-02-17
21.79,34.09,0.0,1492.0,0,2,17,18:38:00,18,0.0,1.0,2015-02-17
21.76,34.1267,0.0,1487.33,0,2,17,18:39:00,18,0.0,1.0,2015-02-17
21.7,34.145,0.0,1489.5,0,2,17,18:40:00,18,0.0,1.0,2015-02-17
21.7,34.2,0.0,1488.0,0,2,17,18:40:59,18,0.0,1.0,2015-02-17
21.7,34.2,0.0,1475.0,0,2,17,18:42:00,18,0.0,1.0,2015-02-17
21.7,34.2,0.0,1470.5,0,2,17,18:42:59,18,0.0,1.0,2015-02-17
21.7,34.2,0.0,1477.0,0,2,17,18:43:59,18,0.0,1.0,2015-02-17
21.7,34.29,0.0,1476.0,0,2,17,18:45:00,18,0.0,1.0,2015-02-17
21.7,34.2,0.0,1477.0,0,2,17,18:46:00,18,0.0,1.0,2015-02-17
21.7,34.245,0.0,1484.75,0,2,17,18:47:00,18,0.0,1.0,2015-02-17
21.7,34.245,0.0,1471.5,0,2,17,18:48:00,18,0.0,1.0,2015-02-17
21.7,34.29,0.0,1476.0,0,2,17,18:49:00,18,0.0,1.0,2015-02-17
21.7,34.245,0.0,1477.5,0,2,17,18:49:59,18,0.0,1.0,2015-02-17
21.65,34.145,0.0,1475.5,0,2,17,18:51:00,18,0.0,1.0,2015-02-17
21.6,34.1175,0.0,1478.0,0,2,17,18:52:00,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1487.0,0,2,17,18:53:00,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1483.5,0,2,17,18:53:59,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1488.0,0,2,17,18:55:00,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1490.0,0,2,17,18:55:59,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1483.0,0,2,17,18:56:59,18,0.0,1.0,2015-02-17
21.6,34.09,0.0,1481.0,0,2,17,18:58:00,18,0.0,1.0,2015-02-17
21.53,34.1267,0.0,1479.33,0,2,17,18:59:00,18,0.0,1.0,2015-02-17
21.5,34.1725,0.0,1472.25,0,2,17,19:00:00,19,0.0,1.0,2015-02-17
